,id,cmt,giá,dịch_vụ,ship,hiệu_năng,chính_hãng,cấu_hình,phụ_kiện,other,mẫu_mã
1622,17409,"shop giao hàng chuẩn , máy đẹp , hoàn_thiện chi_tiết , cấu_hình mạnh_mẽ , màn_hình cảm_ứng nhạy màu_sắc rực_rỡ , shop uy_tín nhiệt_tình khách_hàng , chế_độ bảo_hành rõ_ràng yên_tâm sản_phẩm , giới_thiệu bạn_bè người_thân ủng_hộ shop ,",0,1,0,0,0,1,0,0,1
1624,17407,"đóng_gói kĩ giao móp hộp , giao , nguyên seal , shop kèm bảo_hành vàng",0,0,1,0,1,0,0,0,1
1626,17405,hàng oke,0,0,0,0,0,0,0,1,0
1627,17404,tuyệt điện_thoại đẹp giá . shop nhiệt_tình giao đầy_đủ phụ_kiện . uy_tín 1 yên_tâm mua hàng shop !,1,1,0,0,0,0,1,0,1
1631,17400,máy_nguyên niêm_phong đẹp long_lanh shop nhiệt_tình gọi shop kiểm hàng,0,1,0,0,1,0,0,0,1
1632,17399,hàng đẹp như quảng_cáo,0,0,0,0,0,0,0,0,1
1634,17397,hàng . . shop tư_vấn nhiệt_tình . giao hàng . sản_phẩm cũ 1 vết xước . ngon .,0,1,1,0,0,0,0,0,-1
1635,17396,hàng đẹp đúng như,0,0,0,0,0,0,0,0,1
1637,17394,", tuyệt_vời , shop !",0,0,1,0,0,0,0,0,0
1638,17393,"shop phục_vụ cực_kì tốt , tư_vấn giải_quyết vận_chuyển . máy như máy : ) pin 3 chưa . sinh_viên mua ipad 4 bàn_phím đi học tiện . chủ shop nâng_cấp máy mua shop !",0,1,0,0,0,1,0,0,1
1639,17392,máy trầy ít .,0,0,0,0,0,0,0,0,-1
1642,17389,"máy hôm 12.9 mak hqua bóc hộp hâhhah , máy đẹp lắm , chưa check bảo_hành như hehe , mua sale ap mã 999k thơm hihi",1,0,0,0,0,0,0,0,1
1644,17387,"máy đúng như bảo_đảm , chưa kích_hoạt . giao hàng t / g bình_thường , không , không chậm . chạy thử ok . màu hơi chói 1 chút máy sd , chỉnh độ chút đỡ chói",0,0,-1,0,0,0,0,0,0
1645,17386,nút hơi dị 1tý,0,0,0,0,0,0,0,0,-1
1646,17385,shop gói hàng kĩ . sp oke nguyên hộp . thử pin trâu . đầy_đủ phụ_kiện .,0,0,1,0,0,1,1,0,0
1648,17383,máy chậm . hàng 9 trầy . loa .,0,0,0,-1,0,-1,0,0,-1
1649,17382,giao hơi chậm,0,0,-1,0,0,0,0,0,0
1650,17381,"2 đều ổn , máy hãng , kích_hoạt bảo_hành 2 , shop giao hàng",0,0,1,0,1,0,0,0,1
1651,17380,hàng điện_thoại hãng nguyên seal rẻ !,1,0,0,0,1,0,0,0,1
1653,17378,"hài_lòng , máy đẹp gói hàng cẩn_thận , chủ shop tư_vấn nhiệt_tình",0,1,1,0,0,0,0,0,1
1654,17377,"mua 2 2950 , 2850 3",0,0,0,0,0,0,0,1,0
1656,17375,"máy_đẹp , cám_ơn shop 🙈",0,0,0,0,0,0,0,0,1
1657,17374,"cơ_bản , hơi trầy viền không_trách đc . ra_mắt mấy",0,0,0,0,0,0,0,0,-1
1658,17373,tốt giao hàng đúng màu,0,0,1,0,0,0,0,0,0
1661,17370,"hàng ngon , chuẩn .",0,0,0,0,0,0,0,1,0
1662,17369,"shop uy_tín giao hàng đúng hẹn sản_phẩm_chất_lượng tốt giá_cả hợp_lý , chế_độ bảo_hành rõ_ràng hài_lòng vừa_ý , 5 .",1,1,1,0,0,0,0,0,0
1664,17367,"hàng đẹp , cầm_chắc_tay pin trâu lắm",0,0,0,0,0,0,0,0,1
1666,17365,"hàng oke chuẩn . nguyên_kit . giá tốt , chất_lượng sản_phẩm giá .",1,0,0,0,0,0,0,0,0
1667,17364,máy đẹp a ây .,0,0,0,0,0,0,0,0,1
1671,17360,"mua 2.790 k . kich hoat hop , phụ_kiện đủ , giao sai oke",0,-1,0,0,0,0,1,0,1
1672,17359,5 mua shop . mặc_dù miền nam tin_tưởng shop chất_lượng lẫn chính_sách hàng nè .,0,0,0,0,0,0,0,1,0
1673,17358,"trầy màn_hình , máy bóc",0,-1,0,0,0,0,0,0,-1
1674,17357,sản_phẩm tốt . đẹp . shop,0,0,0,0,0,0,0,0,1
1675,17356,"máy đẹp / cầm_chắc_tay . chụp hình nét , shop nhiệt_tình . chu_đáo . sản_phẩm oke hài_lòng . máy đẹp / cầm_chắc_tay . chụp hình nét , nhiệt_tình . chu_đáo . sản_phẩm oke hài_lòng máy đẹp / cầm_chắc_tay . chụp hình nét , shop nhiệt_tình .",0,1,0,0,0,1,0,0,1
1676,17355,sản_phẩm oke ngon tầm giá 🤩,1,0,0,0,0,0,0,0,0
1677,17354,hàng nguyên uy_tín,0,1,0,0,1,0,0,0,0
1680,17351,tuyệt,0,0,0,0,0,0,0,1,0
1682,17349,"máy đẹp giá rẻ nóng tụt pin , sạc không nóng ran , sim chưa ghép hàng ghép . ổn trừ tụt pin nóng .",1,0,0,0,0,-1,0,0,1
1684,17347,san pham_tot . cam on shop,0,0,0,0,0,0,0,1,0
1685,17346,"điện_thoại hình_thức đẹp , giá_thành hợp_lí . máy check inbox tham_khảo",1,0,0,0,0,0,0,0,1
1686,17345,đóng_gói cẩn_thận . đúng quảng_cáo .,0,0,1,0,0,0,0,0,0
1690,17061,oke nha shop ut chất_lượng,0,0,0,0,0,0,0,1,0
1691,17060,mùa covid hàng như 1 gió . máy đẹp . shop .,0,0,1,0,0,0,0,0,1
1692,17059,chat luong_nhe,0,0,0,0,0,0,0,1,0
1693,17058,"nguyên seal , giao hàng như tên_lửa ninja_van . shop tư_vấn nhiệt shop mua may đắt ... 😍",0,1,1,0,1,0,0,0,0
1695,17056,"hàng tốt giá , mua hôm mấy trăm",0,0,0,0,0,0,0,1,0
1697,17054,máy trầy hơi . ổn không phàn_nàn,0,0,0,0,0,0,0,0,-1
1699,17052,"máy đẹp , cấu_hình mạnh chất_lượng oke shop uy_tín giao hàng đúng hẹn , hài_lòng lắm , ủng_hộ shop .",0,1,1,0,0,1,0,0,1
1701,17050,sp tốt mua,0,0,0,0,0,0,0,1,0
1703,17048,chất_lượng sản_phẩm tuyệt_vời fan cuồng cuồng_nhiệt .,0,0,0,0,0,0,0,1,0
1704,17047,máy chạy chậm,0,0,0,-1,0,0,0,0,0
1705,17046,sản_phẩm tốt tầm giá ngon bổ rẻ ủng_hộ shop,1,0,0,0,0,0,0,0,0
1706,17045,"shop dễ_thương lắm mn , sản_phẩm tốt nha tặng hẳn 2 miếng cường_lực tốt nha",0,0,0,0,0,0,1,0,0
1708,17043,gói hàng sơ sẵn,0,0,-1,0,0,0,0,0,0
1711,17040,"đt màu hồng . k tím . thô . bình_thường , điện_thoại hãng thất_vọng . dịch_vụ hàng hoàn_trả hàng tệ .",0,-1,0,0,0,0,0,0,-1
1713,17038,"hài_lòng tiền , máy ổn",0,0,0,0,0,0,0,1,0
1714,17037,"máy đẹp , cám_ơn shop",0,0,0,0,0,0,0,0,1
1715,17036,very_good,0,0,0,0,0,0,0,1,0
1717,17034,"giao bến tre thành_phố hồ chí minh mất 2 , . đóng_gói cẩn_thận , hàng nguyên seal , đẹp chuẩn hãng",0,0,1,0,1,0,0,0,1
1718,17033,shop uy_tín oke .,0,1,0,0,0,0,0,0,0
1720,17031,"tuyệt , chất_lượng tốt , đúng như shop quảng_bá , hoàn_thiện chi_tiết , shop uy_tín , giao hàng đúng hẹn sản_phẩm đẹp không chê , hài_lòng lắm , giới_thiệu bạn_bè người_thân ủng_hộ shop ,",0,1,1,0,1,0,0,0,1
1722,17029,"sản_phẩm tốt , giao đúng hàng . đóng_gói cẩn_thận . chưa lâu_dài chưa độ bền .",0,1,1,0,0,0,0,0,0
1723,17028,"check pin thay_thế , hài_lòng sản_phẩm shop",0,-1,0,0,0,0,0,0,0
1724,17027,hài_lòng mua điện_thoại shop sản_phẩm tuyệt_vời rẻ giá cửa_hàng máy đẹp nguyên niêm_phong nhân_viên tư_vấn nhiệt_tình 24 / 24 không unlock máy liên_hệ nhân_viên tư_vấn chi_nhánh shop nhìu ủng_hộ shop dài_dài 😍,1,1,0,0,1,0,0,0,1
1725,17026,shop cẩn_thận chu_đáo,0,1,0,0,0,0,0,0,0
1727,17024,"máy chuẩn đúng hàng hãng , cảm_nhận đầu ok. lăn_tăn hốt nốt đi , e mua nhận_xét : giao hàng hơi chậm , điện_thoại ổn , e test a _ hoàn_hảo , giá ok hợp_lý , nghe gọi to rõ_ràng sóng ful , chụp",1,0,-1,0,1,0,0,0,0
1728,17023,"giao hơi xíu hàng chuẩn như hình , đẹp , hài_lòng . hi_vọng hàng việt_bền đẹp 😁",0,0,-1,0,0,0,0,0,1
1729,17022,shop uy_tín,0,1,0,0,0,0,0,0,0
1730,17021,hàng hãng giao hàng tốc_độ tạm ổn . giao đúng máy đúng màu .,0,1,1,0,1,0,0,0,0
1731,17020,ipad hài_lòng . chủ shop nhiệt_tình vote 5,0,1,0,0,0,0,0,0,0
1735,17016,"thất_vọng , như điện_thoại cũ thay màn_hình toàn_bộ điện_thoại",0,0,0,0,-1,0,0,0,-1
1737,17014,pin shop,0,0,0,0,0,-1,0,0,0
1740,17011,điện_thoại fullbox nguyên seal . giá tốt . ủng_hộ shop,1,0,0,0,1,0,0,0,0
1741,17010,"máy đẹp , trầy nhẹ cổng sạc , không máy",0,0,0,0,0,0,0,0,-1
1742,17009,sp nguyên hộp . đóng_gói . hàng oke .,0,0,1,0,1,0,0,0,0
1743,17008,"sản_phẩm ok , tội loa hơi , max volume , không chói , không rè . loa thoại rung , rè . mua rè . shop chu_đáo , gửi hàng chụp ảnh gửi",0,1,0,0,0,-1,0,0,0
1744,17007,chất_lượng sản_phẩm tuyệt_vời,0,0,0,0,0,0,0,1,0
1745,17006,giao hàng máy đẹp quá_sức tưởng tưởng chưa kích_hoạt ful box,0,0,1,0,0,0,0,0,1
1746,17005,"giao hàng . gói hàng kỹ . . , . shop .",0,0,1,0,0,0,0,0,0
1747,17004,"hàng , , dự_kiến 2 . hoan_hô shop vận_chuyển . hàng đẹp long_lanh , hãng dgw. shop ốp lưng kính cường_lực giá 0 đồng . giá mềm , hàng chất_lượng khuyến_mãi , vui .",1,0,1,0,1,0,1,0,1
1749,17002,"shop dễ_thương . nhiệt_tình , nhân_viên vui_vẻ thân_thiện , giao hàng đúng như quảng_cáo , chất_lượng tốt , giá hợp_lý , anh_chị_em mua hàng shop ... . 5 shop dễ_thương . nhiệt_tình , nhân_viên vui_vẻ thân_thiện , giao hàng đúng như quảng_cáo , chất_lượng tốt , giá hợp_lý , anh_chị_em n shop ,",1,1,0,0,0,0,0,0,0
1750,17001,"điện_thoại không gõ tiếng việt , không sim . sim mạng không , không gửi nhắn",0,0,0,0,0,-1,0,0,0
1751,17000,"máy_đẹp , pin hơi yếu",0,0,0,0,0,-1,0,0,1
1752,16999,"máy đẹp , hình_thức sang_trọng , chức_năng hoàn_thiện , test sản_phẩm không lỗi , đồng_tiền bát gạo , shop uy_tín giao hàng đúng như quảng_cáo , nhân_viên shop nhiệt_tình , vui_vẻ tâm khách_hàng , chế_độ hậu_mãi rõ_ràng an_tâm sản_phẩm shop",1,1,0,0,0,1,0,0,1
1753,16998,"😜 😜 hàng . máy đẹp . chức_năng hoạt_động tốt . máy tầm 99 % , phụ_kiện đầy_đủ . giao hàng . máy đúng như quảng_cáo . nhân_viên nhiệt_tình . shop chu_đáo thân_thiện . hài_lòng . tặng shop 5 . chúc shop phát_đạt .",0,1,1,0,0,1,1,0,1
1755,16996,sạc 2 sạc hỏng . sạc lởm_vậy,0,0,0,0,0,0,-1,0,0
1756,16995,máy ok . mua giá sale rẻ . shop nhiệt_tình .,1,1,0,0,0,0,0,0,0
1758,16993,điện_thoại đúng màu đúng mẫu . oke cảm on shop,0,1,0,0,0,0,0,0,0
1759,16992,hàng giá tiền ổn hơi cũ xíu sạc pin,1,0,0,0,0,1,1,0,-1
1760,16991,"shop giao đúng hàng , shop đóng_gói cẩn_thận , hàng nguyên tem khui niêm_phong 2 , xé 1 hộp , chưa hài_lòng lắm hộp xé rách , kiểm_tra hàng .",0,-1,1,0,-1,0,0,0,0
1761,16990,máy hộp cũ chưa ntn cố_gắng ủng_hộ shop,0,0,0,0,0,0,0,1,0
1764,16987,"máy ful box đầy_đủ phụ_kiện như shop mô_tả , chất_lượng máy đúng như quảng_cáo , , shop phục_vụ ân_cần vui_vẻ tâm khách_hàng , giá_cả hợp_lý , giới_thiệu shop người_thân bạn_bè ủng_hộ shop shop 5 .",1,1,0,0,0,0,1,0,0
1766,16985,"shop uy_tín giao hàng đúng hẹn sản_phẩm_chất_lượng tốt giá_cả hợp_lý , chế_độ bảo_hành rõ_ràng hài_lòng vừa_ý , 5 .",1,1,1,0,0,0,0,0,0
1767,16984,shop đóng_gói . 450k đầy_đủ vãi . máy đẹp . mỗi_tội android 4.4 không cục gạch,1,0,1,0,0,0,0,0,1
1768,16983,máy báo ram 6gp chạy đẹp,0,0,0,-1,0,0,0,0,1
1769,16982,"video không , điện_thoại mua tặng , không không chất_lượng . hàng đập_hộp",0,0,0,0,0,0,0,1,0
1770,16981,chủ shop nhiệt_tình,0,1,0,0,0,0,0,0,0
1771,16980,pin tụt,0,0,0,0,0,-1,0,0,0
1772,16979,ngon bổ rẻ,0,0,0,0,0,0,0,1,0
1773,16978,"hàng nguyên seal , ngon . đóng_gói cẩn_thận giao hàng , 1 máy tốt không lỗi , shop cài rom tiếng việt ok . shop làm_ăn uy_tín mua máy shop !",0,1,1,0,1,0,0,0,0
1774,16977,"be 3 hỏng khay sim tháo ốp lưng sim , ghét cảnh cạy ốp lưng",0,0,0,0,0,-1,0,0,0
1775,16976,màu xanh shop giao màu trắng tạm ổn .,0,-1,0,0,0,0,0,0,0
1776,16975,"máy đẹp . ngoại_hình không , màn_hình không xước đươc . máy ưng_ý .",0,0,0,0,0,0,0,0,1
1779,16972,"máy ful box đầy_đủ phụ_kiện , máy đẹp cảm_ứng mượt , chụp hình sắt nét , nhân_viên shop nhiệt_tình , vui_vẻ tận_tâm giao hàng đúng chất_lượng hài_lòng , shop",0,1,1,0,0,1,1,0,1
1780,16971,chủ shop vui_tính_chất_lượng,0,1,0,0,0,0,0,0,0
1783,16968,tốt,0,0,0,0,0,0,0,1,0
1784,16967,"hàng đúng số_lượng chất_lượng như , bao_bì đóng_gói cẩn_thận , oke .",0,0,1,0,0,0,0,0,0
1785,16966,shop nhiệt_tình chu_đáo . máy lỗi cảm_ứng tư_vấn đổi máy vòng 3 . máy y_như đồ đc tặng kèm cover ipad . ko 6 * 5 * .,0,1,0,0,0,0,1,0,1
1786,16965,"hàng đóng_gói cẩn_thận , giao hàng hơi",0,0,-1,0,0,0,0,0,0
1788,16963,sản_phẩm tốt shop hướng_dẫn giá không đòi_hỏi . . giao hàng shop,1,1,1,0,0,0,0,0,0
1789,16962,giao hàng phục_vụ tốt . se ủng_hộ . chụp thử,0,1,1,0,0,0,0,0,0
1791,16960,"giao hàng cực , đóng_gói cẩn_thận , không kích_hoạt bảo_hành như , phiền shop hướng_dẫn",0,0,1,0,0,0,0,0,0
1792,16959,hơi tiếc không tai_nghe,0,0,0,0,0,0,-1,0,0
1793,16958,pin hơi yếu,0,0,0,0,0,-1,0,0,0
1795,16956,"sản_phẩm tốt đội_ngũ kỹ_thuật nhiệt_tình cài rom máy , chúc shop buôn may đắt !",0,1,0,0,0,0,0,0,0
1796,16955,hàng đúng như mô tặng ốp cường_lực,0,0,0,0,0,0,-1,0,0
1797,16954,ship . giá rẻ . mua .,1,0,1,0,0,0,0,0,0
1799,16952,máy_đẹp ổn_định tốt tầm giá,1,0,0,0,0,0,0,0,1
1800,16951,ngoại_hình đẹp 99.9 % . màn đẹp . kích_hoạt bảo_hành pin 95 % . áp nhẩy yếu không lắm . pin chưa ổn_định . hôm ổn . 2 tuần . gút chóp,0,0,0,0,0,1,0,0,1
1801,16950,"shop giao hàng chuẩn , máy đẹp , hoàn_thiện chi_tiết , cấu_hình mạnh_mẽ , màn_hình cảm_ứng nhạy màu_sắc rực_rỡ , shop uy_tín nhiệt_tình khách_hàng , chế_độ bảo_hành rõ_ràng yên_tâm sản_phẩm , giới_thiệu bạn_bè người_thân ủng_hộ shop ,",0,1,1,0,0,1,0,0,1
1802,16949,"điện_thoại đẹp , cạnh viền , cam cực_kỳ nét , pin trâu gọi zalo tối chưa pin , đồng , mua giá 3790k , mua samsung bền tàu khựa mau hư , 10",1,0,0,0,0,1,0,0,1
1803,16948,ngon . 5 không,0,0,0,0,0,0,0,1,0
1804,16947,máy_oke pin 80 %,0,0,0,0,0,-1,0,0,0
1810,16941,"máy đẹp shop chu_đáo nhiệt_tình , ủng_hộ shop dài_dài . chúc shop thành_công",0,1,0,0,0,0,0,0,1
1811,16940,ổn,0,0,0,0,0,0,0,1,0
1812,16939,"chất_lượng sản_phẩm tốt , shop phục nhiệt_tình , giao hàng nhanh_chóng !",0,1,1,0,0,0,0,0,0
1814,16937,", máy đẹp , chức_năng hoàn_thiện màn_hình cảm_ứng nhạy , màu_sắc rực_rỡ đồng_tiền shop uy_tín giao hàng đúng hẹn chất_lượng đúng như quảng_cáo , shop 5",1,1,1,0,0,1,0,0,1
1816,16935,hàng đẹp oke,0,0,0,0,0,0,0,0,1
1817,16934,"shop uy_tín giao hàng đúng hẹn sản_phẩm_chất_lượng tốt giá_cả hợp_lý , chế_độ bảo_hành rõ_ràng hài_lòng vừa_ý , 5 .",1,1,1,0,0,0,0,0,0
1819,16932,"điện_thoại zin nguyên , bao_bọc cẩn_thận , chất_lượng tốt , hình_ảnh đẹp hợp_lý , . nhân_viên tư_vấn nhiệt_tình . vui_vẻ chuyên_nghiệp , hài_lòng . bình_chọn 5 shop .",1,1,1,0,1,0,0,0,1
1820,16931,phân_vân lắm đặt_hàng hài hình_như . pin oke . ổn_định . chờ tiếp,0,0,0,0,0,1,0,0,1
1821,16930,"máy_đẹp , shop tư_vấn nhiệt_tình hướng_dẫn tận_tâm ! ốp đẹp , không gấp dựng máy đứng ksao đẹp đc ! ❤ ️",0,1,0,0,0,0,1,0,1
1822,16929,"sản_phẩm , hộp đựng 1 chỗ méo , may máy oke , màu trắng đẹp , đợi shop up rom tiếng việt",0,0,-1,0,0,0,0,0,1
1824,16927,ngoại_hình đẹp . pin chưa tn 1 ms đc . ns 5,0,0,0,0,0,0,0,0,1
1825,16926,"sản_phẩm tốt ! nhắn_tin shop trả_lời , điện_thoại giá sinh_viên như ! máy gọn tiện_lợi . 5 nhó",0,1,0,0,0,0,0,0,1
1827,16924,chất luợng đúng như quảng_cáo . máy ok . giá rẻ . tốt trog tầm giá . mua . giao hàng . shop uy tình .,1,1,1,0,0,0,0,0,0
1828,16923,máy hình_thức ổn . cấu_hình ổn tầm giá . giao hàng nhiệt_tình .,0,0,1,0,0,1,0,0,1
1829,16922,mua 2 . giá_thành tốt . sp ổn .,1,0,0,0,0,0,0,0,0
1830,16921,hàng new niêm_phong mua đi đừng ngại lớn_tuổi,0,0,0,0,1,0,0,0,0
1832,16919,sản_phẩm ổn uprom tiếng việt hơi,0,0,0,0,0,0,0,1,0
1833,16918,"hàng ngon . đều ổn_định . mua hàng shop mấy đơn chưa thất_vọng . máy chạy ổn_định . shop uy_tín . yên_tâm đặt_hàng shop . nhiệt_tình , trả_lời nhắn . giao hàng ít nhiệt_tình ,",0,1,-1,0,0,0,0,0,0
1836,16915,hàng . xài thử oke . bữa . chưa ý_kiến,0,0,0,0,0,0,0,1,0
1838,16913,ngoại_hình đẹp như . đứng màn_hình r máy khởi_động . buồn,0,0,0,-1,0,0,0,0,1
1841,16910,"sản_phẩm tốt , máy đẹp . shop .",0,0,0,0,0,0,0,0,1
1842,16909,máy đẹp ful phụ_kiện chủ shop tư_vấn nhiệt_tình cực tâm_lý . mãi iu shop a ~,0,1,0,0,0,0,1,0,1
1843,16908,mua sản_phẩm . shop giao hàng . đóng_gói cẩn_thận . shop hổ trợ nhiệt_tình . tặng kèm miến dán màn_hình kèm ốp lưng . ủng_hộ shop .,0,1,1,0,0,0,1,0,0
1844,16907,"máy_ok , giao hàng",0,0,1,0,0,0,0,0,0
1846,16905,ok . gói hàng cẩn_thận chút nha .,0,0,-1,0,0,0,0,0,0
1847,16904,"đẹp ưng . chất_lượng , độ bền time .",0,0,0,0,0,0,0,0,1
1849,16902,hàng_oke,0,0,0,0,0,0,0,1,0
1850,16795,hàng giao chậm,0,0,-1,0,0,0,0,0,0
1852,16793,"máy hàng , android 9 , chạy android gốc ổn , hơi lag nhẹ 1 tác vụ game mượt",0,0,0,-1,0,0,0,0,0
1853,16792,"đúng như mong_đợi , chất_lượng sản_phẩm tốt , hài_lòng test chức_năng , ổn_định , màn_hình cảm_ứng nhạy , màu_sắc_đẹp , pin trâu_bò anh_em , camera chụp hình đẹp tuyệt_vời , vừa_ý lắm , nhân_viên shop tận_tâm khách_hàng , shop uy_tín shopee ,",0,1,0,0,0,1,0,0,1
1854,16791,"hàng đẹp , máy bền , mua . tks shop !",0,0,0,0,0,0,0,0,1
1855,16790,"màn 120hz cộng chip 990 1 món hời samfan . tuyệt_vời . trả_góp 0 % "" đúng nghĩa "" thẻ td .",0,0,0,0,0,1,0,0,0
1856,16789,"máy đẹp shop , giá_cả hợp_lý , shop giao hàng đúng hẹn , chất_lượng không , chuẩn , vừa_ý hài_lòng , đồng_tiền bát gạo , shop phục_vụ chuyên_nghiệp , chế_độ hậu_mãi rõ_ràng , an_tâm sản_phẩm giá 5sao ,",1,1,1,0,0,0,0,0,1
1859,16786,đthoai siêu đẹp giá bền không chờ hàng . 1 tuần,0,0,-1,0,0,0,0,0,1
1860,16785,hàng tốt,0,0,0,0,0,0,0,1,0
1861,16784,"điện_thoại đẹp , cấu_hình máy y_như mô_tả , máy dán cường_lực màn tặng ốp lưng ^ - ^ thanks shop",0,0,0,0,0,1,1,0,1
1862,16783,hàng chất_lượng bao da đẹp như mô_tả ok . ủng_hộ . mua ủng_hộ shop,0,0,0,0,0,0,0,0,1
1863,16782,"màn_hình hiển_thị xuất_sắc tầm giá . điện_thoại cũ chụp không diễn_tả hết_vẻ đẹp . khóa vân cạnh tiện nhạy , vội điện_thoại . loa kép âm_thanh to . mua 😘",0,0,0,0,0,1,0,0,1
1865,16780,giá ổn . chưa chưa,1,0,0,0,0,0,0,0,0
1868,16777,máy lag . tiền,0,0,0,-1,0,0,0,0,0
1870,16775,máy ổn giá rẻ,1,0,0,0,0,0,0,0,0
1874,16771,hàng máy cảm_ứng chậm sóng kém . đi bảo_hành đổi 3 máy sóng 4g kém buồn .,0,0,0,-1,0,-1,0,0,0
1878,16767,"máy đẹp , hình_thức sang_trọng , chức_năng hoàn_thiện , test sản_phẩm không lỗi , đồng_tiền bát gạo , shop uy_tín giao hàng đúng như quảng_cáo , nhân_viên shop nhiệt_tình , vui_vẻ tâm khách_hàng , chế_độ hậu_mãi rõ_ràng an_tâm sản_phẩm shop",0,1,0,0,0,1,0,0,1
1879,16766,"pin mau , không down mes",0,0,0,0,0,-1,0,0,0
1880,16765,"3 . tạm_thời ổn , chưa bảo_hành như . tặng ốp lưng shop",0,0,0,0,0,0,1,0,0
1881,16764,"oki nha shop , chưa beiets ko , cục sạc kỳ kỳ kb hư_không",0,0,0,0,0,0,-1,0,0
1884,16761,chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm đẹp shop phục_vụ tốt tiền giao hàng,0,1,1,0,0,0,0,0,0
1886,16759,điện_thoại ổn vỏ chênh shop . gãy mất tiêu chốt đầu nắp .,0,0,0,0,0,0,0,0,-1
1887,16758,shop 😷 máy đẹp . shop uy_tín . giao hàng như quảng_cáo . máy mượt . nghe gọi to rõ_ràng . game mượt . phụ kiên đầy_đủ . shop tư_vấn nhiệt_tình chu_đáo . hài_lòng . ghé ủng_hộ .,0,1,0,1,0,1,1,0,1
1888,16757,"ngon_lành cành đào , pubg chiến cực mượt hẳn lg v30 , camera đẹp hài_lòng",0,0,0,1,0,1,0,0,0
1889,16756,"điện_thoại , chất_lượng , y_như mô_tả , không tai_nghe oke lắm . đóng_gói cực kĩ , hài_lòng .",0,0,1,0,0,0,-1,0,1
1890,16755,hàng ổn vừa_phải giá tiền . cảm_ứng tạm ổn chưa nhậy lắm,1,0,0,0,0,-1,0,0,0
1891,16754,giá rẻ mượt_mà . màn_hình nét . oke,1,0,0,1,0,1,0,0,0
1892,16753,"máy tội game out , loa hàng",0,0,1,-1,0,1,0,0,0
1893,16752,sản_phẩm tuyệt_vời,0,0,0,0,0,0,0,1,0
1894,16751,"đúng như shop quảng_cáo , máy đẹp , cấu_hình mạnh_mẽ , ứng_dụng hoạt_động êm_ái , màn_hình cảm_ứng sắt nét , camera chụp ảnh đẹp cực_kỳ , đáng_giá đồng_tiền bát gạo , hoàn_hảo , shop tâm phục_vụ khách_hàng chuyên_nghiệp , hài_lòng lắm ,",0,1,0,1,0,1,0,0,1
1895,16750,máy tốt tầm giá,0,0,0,0,0,0,0,1,0
1896,16749,"máy đẹp lắm , shop giao hàng đúng hẹn , chất_lượng máy đúng như mô_tả , giá_cả hợp_lý tầm , chức_năng hoạt_động ổn_định , màn_hình cảm_ứng nhạy , màu_sắc rực_rỡ , camera chụp hình đẹp lắm , hài_lòng vừa_ý , ủng_hộ sản_phẩm giá 5 ,",1,0,1,0,0,1,0,0,1
